Date,Consumption,Production,Battery Charging,Battery Discharging,"Battery Solplanet 10,24 kWh - SOC ","Smart Meter Hausanschluss  - currentPower 192.168.178.57","Smart Meter Hausanschluss  - activeDevice 192.168.178.57","Energy Measurement Smart Meter EASTRON 630 - currentPower ","Energy Measurement Smart Meter EASTRON 630 - activeDevice ","Heatpump Wärmepumpe - currentPower ","Heatpump Wärmepumpe - activeDevice ","Heatpump Wärmepumpe - currentWaterTemp ","Inverter Solplanet ASW06KH-T2 - currentPower ","Inverter Solplanet ASW06KH-T2 - activeDevice "
2025-06-18T21:30:00+02:00,2905,110,0,2754,90,30,1,0,0,2586,1,50.6,110,1
2025-06-18T21:45:00+02:00,2992,68,0,2920,83,-2,1,0,0,2719.67,1,55.53,67.67,1
2025-06-18T22:00:00+02:00,246,30,0,216,80,-2,1,0,0,131.67,1,58.8,29.67,1
2025-06-18T22:15:00+02:00,132,7,0,127,80,-8.67,1,0,0,17.67,1,58.8,6.67,1
2025-06-18T22:30:00+02:00,243,2,0,239,79,-1.67,1,0,0,17.33,1,58.8,1.67,1
2025-06-18T22:45:00+02:00,140,1,0,142,79,-6.33,1,0,0,17.33,1,58.8,0.67,1
2025-06-18T23:00:00+02:00,104,0,0,105,79,-6.67,1,0,0,16,1,58.8,0,0
2025-06-18T23:15:00+02:00,135,0,0,135,78,-6.33,1,0,0,16,1,58.13,0,0
2025-06-18T23:30:00+02:00,168,0,0,167,78,-2.67,1,0,0,16,1,57.47,0,0
2025-06-18T23:45:00+02:00,204,0,0,205,78,-5.67,1,0,0,16,1,56.8,0,0
2025-06-19T00:00:00+02:00,113,0,0,116,77,-5,1,0,0,16,1,56.13,0,0
2025-06-19T00:15:00+02:00,100,0,0,105,77,-4.67,1,0,0,16,1,55.8,0,0
2025-06-19T00:30:00+02:00,185,0,0,185,77,-5.67,1,0,0,16,1,55.47,0,0
2025-06-19T00:45:00+02:00,151,0,0,153,76,-5.33,1,0,0,16,1,54.8,0,0
2025-06-19T01:00:00+02:00,101,0,0,106,76,-4.67,1,0,0,16,1,54.8,0,0
2025-06-19T01:15:00+02:00,204,0,0,209,75,-5,1,0,0,16,1,53.8,0,0
2025-06-19T01:30:00+02:00,112,0,0,115,75,-4.33,1,0,0,16,1,53.8,0,0
2025-06-19T01:45:00+02:00,164,0,0,169,75,-5,1,0,0,21.33,1,53.8,0,0
2025-06-19T02:00:00+02:00,139,0,0,138,74,-3.33,1,0,0,22,1,52.8,0,0
2025-06-19T02:15:00+02:00,141,0,0,142,74,-3.67,1,0,0,22,1,52.8,0,0
2025-06-19T02:30:00+02:00,157,0,0,156,74,-4.33,1,0,0,22,1,52.8,0,0
2025-06-19T02:45:00+02:00,176,0,0,180,73,-5,1,0,0,22,1,51.8,0,0
2025-06-19T03:00:00+02:00,121,0,0,124,73,-3.67,1,0,0,22,1,51.8,0,0
2025-06-19T03:15:00+02:00,174,0,0,177,72,-5.67,1,0,0,22,1,51.8,0,0
2025-06-19T03:30:00+02:00,758,0,0,753,72,-0.33,1,0,0,657.33,1,50.8,0,0
2025-06-19T03:45:00+02:00,1756,0,0,1752,68,-3,1,0,0,1607.67,1,50.13,0,0
2025-06-19T04:00:00+02:00,2028,0,0,2022,64,-1.33,1,0,0,1782,1,53.9,0.33,1
2025-06-19T04:15:00+02:00,1381,2,0,1376,60,-4.33,1,0,0,1232.33,1,57.57,1.67,1
2025-06-19T04:30:00+02:00,119,15,0,104,59,-2,1,0,0,22,1,58.9,15.33,1
2025-06-19T04:45:00+02:00,149,39,0,109,58,0,0,0,0,22,1,58.9,39,1
2025-06-19T05:00:00+02:00,273,77,0,194,58,-3.67,1,0,0,23.33,1,57.9,77.33,1
2025-06-19T05:15:00+02:00,215,116,0,99,58,-3,1,0,0,23.33,1,57.9,115.67,1
2025-06-19T05:30:00+02:00,234,169,0,63,57,-3.33,1,0,0,23.33,1,57.9,169.33,1
2025-06-19T05:45:00+02:00,191,190,0,0,57,-2,1,0,0,23.33,1,57.9,189.67,1
2025-06-19T06:00:00+02:00,279,240,6,45,57,-5.67,1,0,0,23.33,1,57.9,240.33,1
2025-06-19T06:15:00+02:00,161,281,111,0,58,-2,1,0,0,23.33,1,57.9,281,1
2025-06-19T06:30:00+02:00,171,273,94,0,58,-3,1,0,0,23.33,1,57.9,273.33,1
2025-06-19T06:45:00+02:00,218,283,58,0,58,-2.67,1,0,0,23.33,1,56.9,283,1
2025-06-19T07:00:00+02:00,194,283,78,0,58,-3.33,1,0,0,20.67,1,56.9,283,1
2025-06-19T07:15:00+02:00,190,283,85,3,58,-5.33,1,0,0,17.33,1,56.9,282.67,1
2025-06-19T07:30:00+02:00,83,513,418,0,59,-5.33,1,0,0,17.33,1,56.9,513.33,1
2025-06-19T07:45:00+02:00,133,820,675,0,60,-4.67,1,0,0,17.33,1,55.9,820,1
2025-06-19T08:00:00+02:00,236,947,696,0,62,-6.67,1,0,0,17.33,1,55.9,947,1
2025-06-19T08:15:00+02:00,275,1305,1018,0,63,-5.33,1,0,0,17.33,1,55.9,1305.33,1
2025-06-19T08:30:00+02:00,189,1113,915,0,65,-0.33,1,0,0,17.33,1,54.9,1113,1
2025-06-19T08:45:00+02:00,187,1556,1356,0,68,-5,1,0,0,17.33,1,54.9,1556,1
2025-06-19T09:00:00+02:00,230,1578,1332,0,74,-8.33,1,0,0,17.33,1,54.9,1577.67,1
2025-06-19T09:15:00+02:00,265,1423,1151,0,77,-2,1,0,0,17.33,1,54.23,1423.33,1
2025-06-19T09:30:00+02:00,119,944,812,0,79,-5,1,0,0,17.33,1,53.9,944.33,1
2025-06-19T09:45:00+02:00,247,1206,947,0,83,-4.33,1,0,0,17,1,53.9,1206.33,1
2025-06-19T10:00:00+02:00,205,1655,1444,0,86,-0.67,1,0,0,17.33,1,53.9,1655.33,1
2025-06-19T10:15:00+02:00,360,3297,2836,0,91,-98.33,1,0,0,17.33,1,53.9,3297,1
2025-06-19T10:30:00+02:00,237,2638,2299,0,94,-98.33,1,0,0,17.33,1,52.9,2637.67,1
2025-06-19T10:45:00+02:00,220,2179,1905,0,97,-65.67,1,0,0,17.33,1,52.9,2179.33,1
2025-06-19T11:00:00+02:00,239,1755,1346,0,100,-166.67,1,0,0,17.33,1,52.9,1754.67,1
2025-06-19T11:15:00+02:00,177,325,0,0,100,-149.67,1,0,0,17.33,1,52.23,325,1
2025-06-19T11:30:00+02:00,189,322,0,0,100,-132,1,0,0,17.33,1,51.9,321.67,1
2025-06-19T11:45:00+02:00,129,263,0,0,100,-135.67,1,0,0,17.33,1,51.9,262.67,1
2025-06-19T12:00:00+02:00,140,271,0,0,100,-132.67,1,0,0,17.33,1,51.9,271.33,1
2025-06-19T12:15:00+02:00,177,318,0,0,100,-139,1,0,0,17.33,1,51.9,317.67,1
2025-06-19T12:30:00+02:00,1127,1291,0,0,100,-163.67,1,0,0,980.67,1,50.23,1291.33,1
2025-06-19T12:45:00+02:00,2830,2346,0,413,99,63.33,1,0,0,2571.33,1,50.23,2346.33,1
2025-06-19T13:00:00+02:00,3088,2631,0,341,98,109,1,0,0,2772.33,1,56,2630.67,1
2025-06-19T13:15:00+02:00,326,474,0,0,98,-147,1,0,0,145,1,59,473.67,1
2025-06-19T13:30:00+02:00,144,296,0,0,98,-155,1,0,0,17.33,1,59,296,1
2025-06-19T13:45:00+02:00,129,267,0,0,98,-140.33,1,0,0,17.33,1,59,267,1
2025-06-19T14:00:00+02:00,148,292,0,0,98,-146.33,1,0,0,17.33,1,59,291.67,1
2025-06-19T14:15:00+02:00,223,351,0,0,98,-130,1,0,0,17.33,1,59,350.67,1
2025-06-19T14:30:00+02:00,148,293,0,0,98,-150.67,1,0,0,17.33,1,59,293,1
2025-06-19T14:45:00+02:00,140,278,0,0,97,-141,1,0,0,17.33,1,58,278,1
2025-06-19T15:00:00+02:00,150,294,0,0,97,-147.67,1,0,0,17.33,1,58,294,1
2025-06-19T15:15:00+02:00,133,271,0,8,97,-149,1,0,0,17.33,1,58,271.33,1
2025-06-19T15:30:00+02:00,202,352,0,0,97,-149.67,1,0,0,17.33,1,58,352.33,1
2025-06-19T15:45:00+02:00,150,300,0,0,97,-152,1,0,0,17.33,1,57,300.33,1
2025-06-19T16:00:00+02:00,161,323,0,0,97,-164,1,0,0,17.33,1,57,322.67,1
2025-06-19T16:15:00+02:00,119,255,0,0,97,-138.33,1,0,0,17.33,1,57,255.33,1
2025-06-19T16:30:00+02:00,158,313,0,0,97,-155.67,1,0,0,17.33,1,56,312.67,1
2025-06-19T16:45:00+02:00,177,314,0,0,97,-138.33,1,0,0,17.33,1,56,314,1
2025-06-19T17:00:00+02:00,140,293,0,0,97,-154.67,1,0,0,17.33,1,56,293.33,1
2025-06-19T17:15:00+02:00,180,321,0,0,97,-146.33,1,0,0,17.33,1,55.33,321,1
2025-06-19T17:30:00+02:00,157,295,0,0,97,-139.67,1,0,0,17.33,1,55,295.33,1
2025-06-19T17:45:00+02:00,144,274,0,0,97,-133,1,0,0,17.33,1,55,273.67,1
2025-06-19T18:00:00+02:00,171,327,0,0,97,-154.67,1,0,0,17.33,1,55,327,1
2025-06-19T18:15:00+02:00,131,267,0,0,97,-136,1,0,0,17.33,1,54,267,1
2025-06-19T18:30:00+02:00,160,327,0,0,97,-167.33,1,0,0,17.33,1,54,326.67,1
2025-06-19T18:45:00+02:00,183,332,0,0,97,-149.33,1,0,0,17.33,1,54,332.33,1
2025-06-19T19:00:00+02:00,145,303,0,0,97,-160.67,1,0,0,17.33,1,54,303,1
2025-06-19T19:15:00+02:00,130,278,0,0,97,-149.67,1,0,0,17.33,1,53.33,277.67,1
2025-06-19T19:30:00+02:00,136,277,0,0,97,-142,1,0,0,17.33,1,53,277.33,1
2025-06-19T19:45:00+02:00,192,326,0,0,97,-134.67,1,0,0,17.33,1,53,326.33,1
2025-06-19T20:00:00+02:00,196,353,0,0,97,-157.33,1,0,0,17.33,1,53,353.33,1
2025-06-19T20:15:00+02:00,130,296,0,0,97,-166.33,1,0,0,17.33,1,52.33,295.67,1
2025-06-19T20:30:00+02:00,113,296,0,0,97,-182.67,1,0,0,17.33,1,52,295.67,1
2025-06-19T20:45:00+02:00,163,310,0,0,97,-147,1,0,0,17.33,1,52,310,1
2025-06-19T21:00:00+02:00,157,247,0,0,97,-89.33,1,0,0,17.33,1,52,247,1
2025-06-19T21:15:00+02:00,158,180,0,0,97,-21.33,1,0,0,17.33,1,51.33,179.67,1
2025-06-19T21:30:00+02:00,1271,119,0,1140,96,4,1,0,0,1011.33,1,49.33,119.33,1
2025-06-19T21:45:00+02:00,2987,69,0,2903,91,8.67,1,0,0,2713.33,1,50,69,1
2025-06-19T22:00:00+02:00,2267,28,0,2235,85,-3.67,1,0,0,2031.33,1,54.4,28,1
2025-06-19T22:15:00+02:00,777,6,0,771,81,-6.33,1,0,0,659.67,1,58.1,6.33,1
2025-06-19T22:30:00+02:00,111,2,0,107,81,-6,1,0,0,17.33,1,59.1,1.67,1
2025-06-19T22:45:00+02:00,200,1,0,197,81,-4.67,1,0,0,17.33,1,59.1,0.67,1
2025-06-19T23:00:00+02:00,208,0,0,210,80,-6,1,0,0,16,1,58.77,0,0
2025-06-19T23:15:00+02:00,112,0,0,106,80,-2.67,1,0,0,20.33,1,58.1,0,0
2025-06-19T23:30:00+02:00,113,0,0,106,79,0,0,0,0,22,1,57.1,0,0
2025-06-19T23:45:00+02:00,200,0,0,198,79,-3,1,0,0,22,1,56.43,0,0
2025-06-20T00:00:00+02:00,141,0,0,140,79,-3.33,1,0,0,22,1,56.1,0,0
2025-06-20T00:15:00+02:00,178,0,0,179,78,-4,1,0,0,22,1,55.43,0,0
2025-06-20T00:30:00+02:00,108,0,0,107,78,-2.67,1,0,0,22,1,55.1,0,0
2025-06-20T00:45:00+02:00,150,0,0,150,78,-2.33,1,0,0,22,1,54.77,0,0
2025-06-20T01:00:00+02:00,181,0,0,182,77,-4.33,1,0,0,22,1,54.1,0,0
2025-06-20T01:15:00+02:00,103,0,0,105,77,-2,1,0,0,22,1,54.1,0,0
2025-06-20T01:30:00+02:00,114,0,0,116,77,-2.67,1,0,0,22,1,53.43,0,0
2025-06-20T01:45:00+02:00,217,0,0,215,76,-1.67,1,0,0,22,1,53.1,0,0
2025-06-20T02:00:00+02:00,164,0,0,164,76,-3.67,1,0,0,22,1,53.1,0,0
2025-06-20T02:15:00+02:00,103,0,0,105,75,-1.33,1,0,0,22,1,52.1,0,0
2025-06-20T02:30:00+02:00,122,0,0,122,75,-2,1,0,0,22,1,52.1,0,0
2025-06-20T02:45:00+02:00,157,0,0,156,75,-1,1,0,0,22,1,52.1,0,0
2025-06-20T03:00:00+02:00,222,0,0,223,74,-3.67,1,0,0,22,1,51.77,0,0
2025-06-20T03:15:00+02:00,644,0,0,639,74,-2,1,0,0,529,1,50.77,0,0
2025-06-20T03:30:00+02:00,1689,0,0,1685,70,-3,1,0,0,1571.67,1,50.43,0,0
2025-06-20T03:45:00+02:00,1927,0,0,1924,66,-3,1,0,0,1730.67,1,53.1,0,0
2025-06-20T04:00:00+02:00,1755,0,0,1752,62,-4,1,0,0,1594.33,1,56.77,0,0
2025-06-20T04:15:00+02:00,121,2,0,117,60,-0.67,1,0,0,22.33,1,59.1,2.33,1
2025-06-20T04:30:00+02:00,155,13,0,143,60,-2,1,0,0,22,1,58.77,13,1
2025-06-20T04:45:00+02:00,241,40,0,207,59,-5,1,0,0,22,1,58.1,39.67,1
2025-06-20T05:00:00+02:00,198,83,0,114,59,-4,1,0,0,23.33,1,58.1,83,1
2025-06-20T05:15:00+02:00,204,122,0,81,59,-3.67,1,0,0,23.33,1,58.1,122,1
2025-06-20T05:30:00+02:00,257,166,0,91,59,-5,1,0,0,23.33,1,57.43,166,1
2025-06-20T05:45:00+02:00,196,198,0,0,58,-2,1,0,0,23.33,1,57.1,198.33,1
2025-06-20T06:00:00+02:00,215,206,0,11,58,-4.33,1,0,0,23.33,1,57.1,206.33,1
2025-06-20T06:15:00+02:00,303,222,4,84,58,-2.33,1,0,0,23.33,1,57.1,222.33,1
2025-06-20T06:30:00+02:00,266,240,5,20,58,10,1,0,0,23.33,1,57.1,239.67,1
2025-06-20T06:45:00+02:00,195,267,63,0,58,-3,1,0,0,23.33,1,57.1,266.67,1
2025-06-20T07:00:00+02:00,185,270,80,0,59,-4.67,1,0,0,23.33,1,57.1,270.33,1
2025-06-20T07:15:00+02:00,238,285,36,0,59,-5.33,1,0,0,23.33,1,56.43,285.33,1
2025-06-20T07:30:00+02:00,195,294,82,0,59,-8,1,0,0,23.33,1,56.1,294,1
2025-06-20T07:45:00+02:00,223,318,82,0,59,-7.33,1,0,0,20.67,1,56.1,317.67,1
2025-06-20T08:00:00+02:00,68,430,349,0,60,-4.33,1,0,0,17,1,55.43,429.67,1
2025-06-20T08:15:00+02:00,141,681,525,0,61,-8.33,1,0,0,17.33,1,55.1,681.33,1
2025-06-20T08:30:00+02:00,224,934,696,0,62,-6,1,0,0,17.33,1,55.1,934,1
2025-06-20T08:45:00+02:00,169,1215,1033,0,64,-4.67,1,0,0,17.33,1,54.77,1215,1
2025-06-20T09:00:00+02:00,192,1626,1421,0,66,-5.33,1,0,0,17.33,1,54.1,1626.33,1
2025-06-20T09:15:00+02:00,295,2015,1700,0,72,-13,1,0,0,16.67,1,54.1,2015.33,1
2025-06-20T09:30:00+02:00,274,2400,2111,0,76,-7,1,0,0,17.33,1,54.1,2400,1
2025-06-20T09:45:00+02:00,256,2792,2522,0,83,-6,1,0,0,17.33,1,54.1,2792,1
2025-06-20T10:00:00+02:00,246,3121,2861,0,88,-6.67,1,0,0,17.33,1,53.1,3120.67,1
2025-06-20T10:15:00+02:00,271,3462,3125,0,92,-58.67,1,0,0,16.67,1,53.1,3462,1
2025-06-20T10:30:00+02:00,415,3246,2677,0,98,-145.33,1,0,0,17.33,1,53.1,3245.67,1
2025-06-20T10:45:00+02:00,123,263,0,0,100,-147.33,1,0,0,17.33,1,52.43,263.33,1
2025-06-20T11:00:00+02:00,124,254,0,0,100,-134.33,1,0,0,17.33,1,52.1,254.33,1
2025-06-20T11:15:00+02:00,182,302,0,0,100,-121.67,1,0,0,17.33,1,52.1,302.33,1
2025-06-20T11:30:00+02:00,170,313,0,0,100,-143,1,0,0,17,1,52.1,313,1
2025-06-20T11:45:00+02:00,135,265,0,0,100,-130.33,1,0,0,17.33,1,52.1,264.67,1
2025-06-20T12:00:00+02:00,206,343,0,0,100,-135.67,1,0,0,17.33,1,51.1,343,1
2025-06-20T12:15:00+02:00,1115,1295,0,0,100,-179.67,1,0,0,979.33,1,49.7,1294.67,1
2025-06-20T12:30:00+02:00,2819,3021,0,0,100,-201.67,1,0,0,2590.33,1,50.33,3020.67,1
2025-06-20T12:45:00+02:00,2974,3181,0,0,100,-205.33,1,0,0,2754.33,1,55.43,3180.67,1
2025-06-20T13:00:00+02:00,275,411,0,0,100,-136.67,1,0,0,123,1,56.1,410.67,1
2025-06-20T13:15:00+02:00,139,290,0,0,100,-151.67,1,0,0,17.33,1,56.1,290.33,1
2025-06-20T13:30:00+02:00,191,310,0,0,100,-120,1,0,0,17,1,56.1,310.33,1
2025-06-20T13:45:00+02:00,132,273,0,0,100,-144.67,1,0,0,17.33,1,56.1,273,1
2025-06-20T14:00:00+02:00,173,309,0,0,100,-135.67,1,0,0,16.67,1,56.1,308.67,1
2025-06-20T14:15:00+02:00,124,252,0,0,100,-132.33,1,0,0,17,1,57.43,251.67,1
2025-06-20T14:30:00+02:00,161,276,0,0,100,-115,1,0,0,17,1,58.1,275.67,1
2025-06-20T14:45:00+02:00,206,349,0,0,100,-143.33,1,0,0,17.33,1,58.1,348.67,1
2025-06-20T15:00:00+02:00,151,296,0,0,100,-146.67,1,0,0,17.33,1,58.1,296.33,1
2025-06-20T15:15:00+02:00,120,263,0,0,100,-145.67,1,0,0,17.33,1,58.1,262.67,1
2025-06-20T15:30:00+02:00,125,268,0,0,100,-147.67,1,0,0,17,1,57.1,268.33,1
2025-06-20T15:45:00+02:00,204,359,0,0,100,-156.33,1,0,0,16.67,1,57.1,358.67,1
2025-06-20T16:00:00+02:00,143,280,0,0,100,-138,1,0,0,17.33,1,56.43,279.67,1
2025-06-20T16:15:00+02:00,169,310,0,0,100,-142.33,1,0,0,16.67,1,56.1,309.67,1
2025-06-20T16:30:00+02:00,129,260,0,0,100,-134,1,0,0,17,1,56.1,259.67,1
2025-06-20T16:45:00+02:00,217,381,0,0,100,-167.33,1,0,0,16.67,1,56.1,381.33,1
2025-06-20T17:00:00+02:00,106,257,0,0,100,-151.33,1,0,0,17.33,1,55.1,256.67,1
2025-06-20T17:15:00+02:00,134,253,0,0,100,-119.67,1,0,0,17.33,1,55.1,252.67,1
2025-06-20T17:30:00+02:00,166,318,0,0,99,-152,1,0,0,17.33,1,55.1,318.33,1
2025-06-20T17:45:00+02:00,226,353,0,0,99,-126.67,1,0,0,17.33,1,55.1,353.33,1
2025-06-20T18:00:00+02:00,127,270,0,0,99,-144,1,0,0,16.67,1,54.1,270.33,1
2025-06-20T18:15:00+02:00,123,250,0,0,99,-132,1,0,0,17,1,54.1,250,1
2025-06-20T18:30:00+02:00,187,316,0,0,99,-128.33,1,0,0,16.67,1,54.1,316,1
2025-06-20T18:45:00+02:00,146,279,0,0,99,-137.67,1,0,0,17.33,1,53.43,278.67,1
2025-06-20T19:00:00+02:00,213,348,0,0,99,-133.67,1,0,0,17.33,1,53.1,348,1
2025-06-20T19:15:00+02:00,112,251,0,0,99,-141,1,0,0,17,1,53.1,251.33,1
2025-06-20T19:30:00+02:00,160,294,0,0,99,-137.67,1,0,0,17.33,1,53.1,294,1
2025-06-20T19:45:00+02:00,202,323,0,0,99,-121.67,1,0,0,17,1,52.43,322.67,1
2025-06-20T20:00:00+02:00,147,281,0,0,99,-137,1,0,0,17.33,1,52.1,281.33,1
2025-06-20T20:15:00+02:00,151,300,0,0,99,-149.33,1,0,0,17.33,1,52.1,300,1
2025-06-20T20:30:00+02:00,170,340,0,0,99,-170.33,1,0,0,17.33,1,52.1,340,1
2025-06-20T20:45:00+02:00,113,289,0,0,99,-175.33,1,0,0,17.33,1,52.1,289.33,1
2025-06-20T21:00:00+02:00,149,242,0,0,99,-93,1,0,0,17.33,1,51.1,242,1
2025-06-20T21:15:00+02:00,1690,178,0,1509,97,-3.33,1,0,0,1479,1,49.43,178,1
2025-06-20T21:30:00+02:00,2897,119,0,2771,92,0.67,1,0,0,2642,1,51.1,118.67,1
2025-06-20T21:45:00+02:00,2776,65,0,2707,85,-3.33,1,0,0,2478.33,1,56.27,65.33,1
2025-06-20T22:00:00+02:00,172,29,0,139,83,-3.33,1,0,0,17.67,1,59.3,29,1
2025-06-20T22:15:00+02:00,113,7,0,106,82,-6,1,0,0,17.33,1,59.3,6.67,1
2025-06-20T22:30:00+02:00,176,2,0,174,82,-5.67,1,0,0,17.33,1,59.3,1.67,1
2025-06-20T22:45:00+02:00,111,1,0,111,82,-5.67,1,0,0,17.33,1,59.3,0.67,1
2025-06-20T23:00:00+02:00,173,0,0,170,81,-2,1,0,0,16,1,58.97,0,0
2025-06-20T23:15:00+02:00,177,0,0,178,81,-7,1,0,0,16,1,58.3,0,0
2025-06-20T23:30:00+02:00,163,0,0,163,81,-6,1,0,0,16,1,57.3,0,0
2025-06-20T23:45:00+02:00,113,0,0,116,80,-4.67,1,0,0,16,1,56.97,0,0
2025-06-21T00:00:00+02:00,146,0,0,148,80,-6,1,0,0,16,1,56.3,0,0
2025-06-21T00:15:00+02:00,125,0,0,126,80,-4.67,1,0,0,16,1,55.97,0,0
2025-06-21T00:30:00+02:00,199,0,0,201,79,-5,1,0,0,16,1,55.3,0,0
2025-06-21T00:45:00+02:00,119,0,0,122,79,-4.67,1,0,0,16,1,55.3,0,0
2025-06-21T01:00:00+02:00,135,0,0,136,78,-5,1,0,0,16,1,54.3,0,0
2025-06-21T01:15:00+02:00,191,0,0,196,78,-8.33,1,0,0,20,1,54.3,0,0
2025-06-21T01:30:00+02:00,115,0,0,115,78,-1.67,1,0,0,22,1,53.97,0,0
2025-06-21T01:45:00+02:00,103,0,0,105,77,-2,1,0,0,22,1,53.3,0,0
2025-06-21T02:00:00+02:00,206,0,0,205,77,-3.67,1,0,0,22,1,53.3,0,0
2025-06-21T02:15:00+02:00,170,0,0,173,77,-4.67,1,0,0,22,1,52.97,0,0
2025-06-21T02:30:00+02:00,148,0,0,149,76,-3.33,1,0,0,22,1,52.3,0,0
2025-06-21T02:45:00+02:00,103,0,0,104,76,-1.67,1,0,0,22,1,52.3,0,0
2025-06-21T03:00:00+02:00,108,0,0,109,76,-2,1,0,0,22,1,52.3,0,0
2025-06-21T03:15:00+02:00,233,0,0,232,75,-3,1,0,0,22,1,51.3,0,0
2025-06-21T03:30:00+02:00,373,0,0,369,75,-2.33,1,0,0,235,1,50.97,0,0
2025-06-21T03:45:00+02:00,1677,0,0,1673,72,-3,1,0,0,1560.67,1,50.3,0,0
2025-06-21T04:00:00+02:00,1908,0,0,1904,68,-3.33,1,0,0,1735,1,52.67,0,0
2025-06-21T04:15:00+02:00,1893,1,0,1883,63,2.33,1,0,0,1710,1,56.53,0.67,1
2025-06-21T04:30:00+02:00,209,15,0,192,61,-0.33,1,0,0,96,1,58.6,15,1
2025-06-21T04:45:00+02:00,206,43,0,170,61,-8.67,1,0,0,22,1,58.6,42.67,1
2025-06-21T05:00:00+02:00,198,86,0,111,61,-2.67,1,0,0,22,1,58.27,85.67,1
2025-06-21T05:15:00+02:00,253,122,0,132,60,-2,1,0,0,22,1,57.6,121.67,1
2025-06-21T05:30:00+02:00,214,170,0,44,60,-3,1,0,0,22,1,56.93,170,1
2025-06-21T05:45:00+02:00,192,194,0,0,60,-1.67,1,0,0,22,1,56.6,193.67,1
2025-06-21T06:00:00+02:00,260,202,0,60,60,-7.33,1,0,0,22,1,55.93,202,1
2025-06-21T06:15:00+02:00,262,213,0,49,60,-1,1,0,0,22,1,55.6,212.67,1
2025-06-21T06:30:00+02:00,276,230,7,52,60,-2.33,1,0,0,22,1,55.27,230,1
2025-06-21T06:45:00+02:00,185,265,71,0,60,-3.67,1,0,0,22,1,54.6,265,1
2025-06-21T07:00:00+02:00,198,278,74,0,60,-2.33,1,0,0,20.67,1,54.6,278.33,1
2025-06-21T07:15:00+02:00,204,293,74,0,60,-8.33,1,0,0,17.33,1,54.6,293,1
2025-06-21T07:30:00+02:00,204,297,85,0,60,-1.33,1,0,0,17.33,1,54.6,297,1
2025-06-21T07:45:00+02:00,108,333,213,0,61,-5,1,0,0,17.33,1,54.6,332.67,1
2025-06-21T08:00:00+02:00,161,475,317,0,61,9,1,0,0,17.33,1,54.6,475.33,1
2025-06-21T08:15:00+02:00,168,713,531,0,62,-5.67,1,0,0,17.33,1,54.6,713.33,1
2025-06-21T08:30:00+02:00,189,950,748,0,64,-4.67,1,0,0,17.33,1,54.6,950,1
2025-06-21T08:45:00+02:00,186,1179,980,0,65,-5.33,1,0,0,17,1,54.6,1179,1
2025-06-21T09:00:00+02:00,245,1527,1268,0,68,-6.67,1,0,0,17.33,1,54.6,1527,1
2025-06-21T09:15:00+02:00,198,1913,1702,0,73,-6.67,1,0,0,17,1,54.6,1913.33,1
2025-06-21T09:30:00+02:00,335,2323,1991,0,76,10.33,1,0,0,17.33,1,54.6,2323.33,1
2025-06-21T09:45:00+02:00,251,2650,2386,0,82,-6,1,0,0,17,1,53.93,2650,1
2025-06-21T10:00:00+02:00,307,2915,2609,0,89,8,1,0,0,17.33,1,53.6,2915.33,1
2025-06-21T10:15:00+02:00,259,3142,2868,0,93,-5.67,1,0,0,17.33,1,53.6,3141.67,1
2025-06-21T10:30:00+02:00,262,3068,2698,0,98,-98.67,1,0,0,17,1,53.6,3067.67,1
2025-06-21T10:45:00+02:00,169,309,0,0,100,-146.33,1,0,0,17.33,1,52.93,309,1
2025-06-21T11:00:00+02:00,205,361,0,0,100,-158,1,0,0,17.33,1,52.6,360.67,1
2025-06-21T11:15:00+02:00,135,278,0,0,100,-143,1,0,0,17.33,1,52.6,278.33,1
2025-06-21T11:30:00+02:00,125,263,0,0,100,-139.33,1,0,0,17,1,52.6,262.67,1
2025-06-21T11:45:00+02:00,163,312,0,0,100,-151.67,1,0,0,17.33,1,52.6,312.33,1
2025-06-21T12:00:00+02:00,177,305,0,0,100,-128,1,0,0,17,1,51.6,304.67,1
2025-06-21T12:15:00+02:00,184,316,0,0,100,-133.33,1,0,0,17.33,1,51.6,316.33,1
2025-06-21T12:30:00+02:00,136,283,0,0,100,-149,1,0,0,34.33,1,51.27,283.33,1
2025-06-21T12:45:00+02:00,779,945,0,0,100,-165.67,1,0,0,642,1,49.17,945,1
2025-06-21T13:00:00+02:00,1480,1676,0,0,100,-195.67,1,0,0,1267.33,1,49.17,1676,1
2025-06-21T13:15:00+02:00,1520,1716,0,0,100,-195.67,1,0,0,1381.67,1,52.57,1716.33,1
2025-06-21T13:30:00+02:00,1606,1800,0,0,100,-193.67,1,0,0,1464,1,55.27,1799.67,1
2025-06-21T13:45:00+02:00,507,655,0,0,100,-150.67,1,0,0,289.33,1,58.27,655,1
2025-06-21T14:00:00+02:00,172,317,0,0,100,-145.67,1,0,0,17,1,58.6,317.33,1
2025-06-21T14:15:00+02:00,126,261,0,0,100,-135.67,1,0,0,17,1,58.6,260.67,1
2025-06-21T14:30:00+02:00,122,260,0,0,100,-136.67,1,0,0,17,1,58.6,259.67,1
2025-06-21T14:45:00+02:00,139,270,0,0,100,-135.33,1,0,0,17,1,58.6,269.67,1
2025-06-21T15:00:00+02:00,223,383,0,0,100,-159,1,0,0,17.33,1,57.6,382.67,1
